id_student,gender,region,highest_education,age_band,disability
637476,F,East Anglian Region,A Level or Equivalent,second,N
637496,F,South Region,Lower Than A Level,second,N
637621,F,North Region,A Level or Equivalent,first,N
637722,F,West Midlands Region,A Level or Equivalent,second,N
637993,F,South Region,Lower Than A Level,first,N
638007,F,East Anglian Region,Lower Than A Level,second,N
638092,F,South West Region,A Level or Equivalent,first,N
638228,F,East Midlands Region,Lower Than A Level,second,N
638503,M,West Midlands Region,No Formal quals,first,N
638561,F,South West Region,Lower Than A Level,first,N
638621,F,North Western Region,A Level or Equivalent,first,N
638699,F,South Region,A Level or Equivalent,first,N
639181,F,Yorkshire Region,A Level or Equivalent,first,N
639251,M,North Western Region,Lower Than A Level,first,N
639461,F,West Midlands Region,Lower Than A Level,first,N
639533,M,East Anglian Region,Lower Than A Level,first,N
639995,F,South West Region,Lower Than A Level,second,N
640505,F,Scotland,HE Qualification,first,N
640654,M,Scotland,A Level or Equivalent,second,Y
640835,F,Yorkshire Region,Lower Than A Level,first,N
640995,F,East Anglian Region,A Level or Equivalent,first,N
641073,F,Yorkshire Region,Lower Than A Level,first,N
641112,F,South Region,A Level or Equivalent,first,Y
641134,F,East Midlands Region,Lower Than A Level,second,N
641434,F,East Anglian Region,Lower Than A Level,first,N
641452,F,South Region,Lower Than A Level,first,N
641504,F,East Anglian Region,Lower Than A Level,second,Y
641535,F,London Region,Lower Than A Level,first,N
641766,F,South West Region,Lower Than A Level,second,N
641940,F,London Region,Lower Than A Level,first,N
642181,M,Yorkshire Region,Lower Than A Level,second,N
642196,F,North Western Region,A Level or Equivalent,first,N
642528,M,South Region,A Level or Equivalent,first,Y
642561,F,East Midlands Region,Lower Than A Level,first,N
642590,F,London Region,Lower Than A Level,first,N
642694,F,East Anglian Region,Lower Than A Level,first,N
642821,M,North Western Region,Lower Than A Level,second,N
642851,M,North Region,Lower Than A Level,first,N
642879,F,London Region,Lower Than A Level,first,Y
642883,M,Yorkshire Region,A Level or Equivalent,first,N
642900,F,East Anglian Region,Lower Than A Level,second,N
642905,F,North Western Region,Lower Than A Level,first,N
642949,M,London Region,Lower Than A Level,first,N
642953,F,East Midlands Region,Lower Than A Level,first,N
642968,F,Scotland,Lower Than A Level,first,N
642989,F,East Anglian Region,Lower Than A Level,second,N
643085,F,East Anglian Region,Lower Than A Level,second,N
643191,F,South West Region,Lower Than A Level,first,Y
643206,F,South West Region,A Level or Equivalent,first,N
643323,F,South Region,A Level or Equivalent,first,N
643406,F,Yorkshire Region,A Level or Equivalent,first,N
643525,M,North Western Region,A Level or Equivalent,second,Y
643529,M,North Western Region,Lower Than A Level,first,Y
643619,F,North Western Region,Lower Than A Level,first,Y
643659,F,Wales,Lower Than A Level,second,Y
643672,F,Yorkshire Region,A Level or Equivalent,second,N
643712,F,Yorkshire Region,A Level or Equivalent,second,N
643970,F,Wales,Lower Than A Level,first,Y
644061,F,West Midlands Region,No Formal quals,first,N
644105,M,South Region,Lower Than A Level,first,N
644144,F,Wales,Lower Than A Level,second,N
644160,M,East Anglian Region,Lower Than A Level,second,N
644188,F,Yorkshire Region,Lower Than A Level,first,N
644191,M,Scotland,Lower Than A Level,second,N
644226,M,South West Region,Lower Than A Level,first,N
644252,F,East Anglian Region,Lower Than A Level,first,N
644301,F,London Region,Lower Than A Level,first,N
644384,F,London Region,No Formal quals,first,N
644441,F,London Region,Lower Than A Level,first,N
644470,F,East Anglian Region,Lower Than A Level,second,N
644743,F,Scotland,Lower Than A Level,first,N
644904,F,North Western Region,A Level or Equivalent,second,N
644990,M,West Midlands Region,Lower Than A Level,first,N
645157,F,West Midlands Region,A Level or Equivalent,first,N
645231,F,East Midlands Region,Lower Than A Level,first,N
645232,M,East Anglian Region,Lower Than A Level,first,Y
645326,F,Wales,A Level or Equivalent,first,N
645377,F,Scotland,Lower Than A Level,first,N
645598,F,South West Region,A Level or Equivalent,first,N
645607,M,London Region,Lower Than A Level,second,N
645730,F,East Anglian Region,Lower Than A Level,second,N
645801,M,London Region,Lower Than A Level,second,N
645851,M,London Region,A Level or Equivalent,first,N
645876,M,East Anglian Region,Lower Than A Level,first,N
645928,F,London Region,Lower Than A Level,second,N
645969,F,South West Region,A Level or Equivalent,first,N
646131,F,East Midlands Region,A Level or Equivalent,first,N
646152,F,London Region,Lower Than A Level,second,N
646169,F,East Midlands Region,Lower Than A Level,second,N
646342,M,North Western Region,Lower Than A Level,first,N
646367,F,South Region,Lower Than A Level,first,N
646401,F,London Region,A Level or Equivalent,first,N
646430,F,South East Region,A Level or Equivalent,second,N
646432,F,South East Region,HE Qualification,first,N
646470,F,North Western Region,A Level or Equivalent,second,N
646508,M,London Region,Lower Than A Level,second,N
646572,F,London Region,Lower Than A Level,first,N
646576,F,East Midlands Region,Lower Than A Level,first,N
646685,F,London Region,Lower Than A Level,second,N
646729,F,Wales,A Level or Equivalent,second,N
646748,F,South East Region,A Level or Equivalent,second,Y
646801,F,West Midlands Region,Lower Than A Level,first,N
646821,M,Scotland,A Level or Equivalent,first,N
646857,F,South Region,Lower Than A Level,first,N
646881,F,Scotland,HE Qualification,second,Y
646889,F,Yorkshire Region,Lower Than A Level,first,N
646891,F,South Region,Lower Than A Level,second,N
646905,F,South East Region,A Level or Equivalent,first,N
646953,F,East Midlands Region,Lower Than A Level,second,N
647054,F,South Region,A Level or Equivalent,first,N
647067,F,North Western Region,Lower Than A Level,second,N
647102,F,London Region,A Level or Equivalent,first,N
647345,F,West Midlands Region,Lower Than A Level,second,Y
647442,F,Yorkshire Region,A Level or Equivalent,first,N
647654,M,London Region,A Level or Equivalent,second,N
647758,F,East Anglian Region,Lower Than A Level,first,Y
647761,F,South East Region,A Level or Equivalent,second,N
647850,F,Yorkshire Region,Lower Than A Level,first,N
647893,F,West Midlands Region,Lower Than A Level,first,N
647986,F,East Midlands Region,Lower Than A Level,first,N
648023,F,South West Region,A Level or Equivalent,first,N
648049,M,South East Region,HE Qualification,second,N
648083,F,South Region,Lower Than A Level,first,N
648100,F,North Region,Lower Than A Level,second,N
648110,F,London Region,Lower Than A Level,first,N
648115,M,East Midlands Region,A Level or Equivalent,first,N
648117,M,South East Region,Lower Than A Level,first,N
648158,F,South Region,Lower Than A Level,first,N
648178,F,North Western Region,Lower Than A Level,second,N
648207,F,North Western Region,Lower Than A Level,first,N
648257,M,North Western Region,Lower Than A Level,first,N
648274,M,London Region,A Level or Equivalent,second,N
648279,F,West Midlands Region,A Level or Equivalent,first,N
648380,M,East Midlands Region,Lower Than A Level,first,Y
648445,F,East Anglian Region,A Level or Equivalent,second,N
648498,F,East Anglian Region,Lower Than A Level,first,N
648522,F,West Midlands Region,Lower Than A Level,first,N
648528,M,North Western Region,A Level or Equivalent,first,Y
648750,F,London Region,A Level or Equivalent,second,N
648983,F,West Midlands Region,A Level or Equivalent,first,N
649095,F,London Region,A Level or Equivalent,second,N
649113,F,East Midlands Region,A Level or Equivalent,first,N
649153,F,Scotland,Lower Than A Level,second,N
649194,M,South Region,A Level or Equivalent,first,N
649206,M,East Midlands Region,Lower Than A Level,first,N
649300,F,South West Region,Lower Than A Level,first,N
649867,F,North Western Region,A Level or Equivalent,first,Y
649909,F,Scotland,Lower Than A Level,first,Y
650023,F,North Western Region,Lower Than A Level,first,Y
650257,F,South East Region,Lower Than A Level,second,Y
650263,F,East Midlands Region,A Level or Equivalent,first,N
650268,F,South East Region,A Level or Equivalent,first,N
650316,M,London Region,Lower Than A Level,second,N
650388,F,East Anglian Region,Lower Than A Level,first,N
650503,F,South West Region,Lower Than A Level,first,N
650630,M,West Midlands Region,Lower Than A Level,second,N
650652,F,East Midlands Region,Lower Than A Level,first,N
650656,F,East Anglian Region,Lower Than A Level,second,N
650662,M,South Region,Lower Than A Level,first,Y
650698,F,South West Region,Lower Than A Level,second,N
650751,F,East Midlands Region,Lower Than A Level,first,N
650901,F,South East Region,Lower Than A Level,second,N
651210,F,London Region,Lower Than A Level,first,Y
651259,F,West Midlands Region,A Level or Equivalent,first,N
651281,M,West Midlands Region,Lower Than A Level,first,N
651319,M,Wales,Lower Than A Level,first,N
651436,F,West Midlands Region,Lower Than A Level,second,N
651602,M,East Midlands Region,A Level or Equivalent,first,N
651624,F,North Western Region,Lower Than A Level,second,N
651628,F,South Region,Lower Than A Level,first,Y
651660,F,East Anglian Region,Lower Than A Level,first,N
651730,F,South East Region,Lower Than A Level,first,N
651740,F,East Anglian Region,A Level or Equivalent,first,Y
651748,F,London Region,A Level or Equivalent,first,Y
651943,F,London Region,Lower Than A Level,second,N
651954,F,East Anglian Region,Lower Than A Level,first,Y
652112,M,East Anglian Region,A Level or Equivalent,first,N
652281,F,South West Region,Lower Than A Level,second,N
652364,F,South Region,A Level or Equivalent,second,N
652414,F,London Region,Lower Than A Level,first,Y
652435,M,East Midlands Region,A Level or Equivalent,first,N
652462,M,South Region,Lower Than A Level,second,N
652539,F,South Region,A Level or Equivalent,first,N
652574,F,North Western Region,Lower Than A Level,second,Y
652578,F,London Region,A Level or Equivalent,first,N
652968,F,London Region,Lower Than A Level,first,N
653157,F,West Midlands Region,Lower Than A Level,first,N
653230,F,East Anglian Region,A Level or Equivalent,first,Y
653249,M,London Region,Lower Than A Level,first,Y
653252,F,East Anglian Region,No Formal quals,first,Y
653292,M,East Anglian Region,Lower Than A Level,first,N
653374,F,London Region,Lower Than A Level,first,N
653435,F,London Region,Lower Than A Level,first,Y
653495,F,Yorkshire Region,Lower Than A Level,second,N
653561,F,South Region,Lower Than A Level,first,N
653601,F,South Region,Lower Than A Level,first,N
653806,F,London Region,Lower Than A Level,first,N
653824,F,East Anglian Region,Lower Than A Level,first,N
653867,F,South East Region,A Level or Equivalent,second,N
653943,F,South Region,A Level or Equivalent,first,N
654062,F,North Western Region,Lower Than A Level,first,N
654064,F,Scotland,A Level or Equivalent,first,N
654237,F,West Midlands Region,Lower Than A Level,second,N
654321,F,East Midlands Region,Lower Than A Level,first,N
654369,M,South West Region,Lower Than A Level,first,N
654681,F,East Anglian Region,Lower Than A Level,second,N
654821,F,West Midlands Region,A Level or Equivalent,first,N
654914,F,East Anglian Region,Lower Than A Level,first,N
654916,F,Wales,No Formal quals,second,N
654945,M,South East Region,Lower Than A Level,second,N
654965,F,South East Region,A Level or Equivalent,first,N
655065,F,North Western Region,A Level or Equivalent,first,N
655201,F,Yorkshire Region,Lower Than A Level,first,N
655376,F,London Region,Lower Than A Level,second,N
655556,F,South West Region,A Level or Equivalent,second,N
655625,F,West Midlands Region,A Level or Equivalent,first,N
655954,M,London Region,A Level or Equivalent,second,Y
656014,M,East Midlands Region,A Level or Equivalent,first,N
656053,F,South West Region,A Level or Equivalent,first,N
656111,F,South West Region,Lower Than A Level,first,Y
656438,F,North Region,A Level or Equivalent,first,N
656506,M,South Region,Lower Than A Level,first,N
656543,F,East Midlands Region,A Level or Equivalent,first,N
656637,F,South East Region,Lower Than A Level,first,N
656756,F,North Western Region,Lower Than A Level,second,N
656936,F,Scotland,A Level or Equivalent,second,N
656970,F,South Region,A Level or Equivalent,first,Y
657045,F,Scotland,Lower Than A Level,second,N
657093,M,London Region,No Formal quals,second,N
657231,M,West Midlands Region,A Level or Equivalent,first,N
657327,M,Ireland,Lower Than A Level,second,N
657351,F,East Anglian Region,Lower Than A Level,second,N
674340,M,Yorkshire Region,HE Qualification,first,N
674359,F,South West Region,A Level or Equivalent,first,N
674467,M,West Midlands Region,A Level or Equivalent,first,Y
674471,F,South Region,Lower Than A Level,first,N
674481,M,London Region,Lower Than A Level,first,N
674563,F,Wales,Lower Than A Level,first,N
674568,F,East Anglian Region,A Level or Equivalent,second,Y
674640,F,South Region,Lower Than A Level,first,Y
674660,F,London Region,A Level or Equivalent,second,N
674710,M,North Region,A Level or Equivalent,first,N
674750,F,North Region,Lower Than A Level,second,N
674766,F,East Anglian Region,Lower Than A Level,first,N
674890,M,North Western Region,Lower Than A Level,first,Y
674927,F,West Midlands Region,Lower Than A Level,first,N
674939,F,West Midlands Region,A Level or Equivalent,first,N
674983,F,Scotland,Lower Than A Level,second,N
675242,F,Yorkshire Region,Lower Than A Level,first,N
675247,M,East Midlands Region,A Level or Equivalent,first,N
675264,M,North Region,A Level or Equivalent,second,N
675578,F,East Anglian Region,Lower Than A Level,second,N
675629,F,East Anglian Region,Lower Than A Level,second,N
675811,F,East Anglian Region,Lower Than A Level,second,N
675848,F,South East Region,A Level or Equivalent,first,N
675879,F,Wales,No Formal quals,second,N
675880,F,Wales,Lower Than A Level,first,N
