code_presentation,code_module,final_result,date_unregistration,num_of_prev_attempts,studied_credits,date_registration,id_student
2014B,FFF,Withdrawn,52,0,60,-109,2322813
2014B,FFF,Pass,,1,90,-40,2327494
2014B,FFF,Fail,,0,60,-42,2336654
2014B,FFF,Pass,,0,90,-45,2337362
2014B,FFF,Pass,,0,90,-23,2345438
2014B,FFF,Fail,,2,90,-78,2355214
2014B,FFF,Withdrawn,87,0,90,-123,2360071
2014B,FFF,Withdrawn,-108,3,180,-134,2381745
2014B,FFF,Pass,,0,60,-27,2383307
2014B,FFF,Distinction,,1,90,-123,2410519
2014B,FFF,Fail,,1,90,-39,2413895
2014B,FFF,Withdrawn,24,0,60,-129,2419081
2014B,FFF,Pass,,0,60,-73,2426332
2014B,FFF,Withdrawn,-17,2,150,-143,2436584
2014B,FFF,Pass,,1,120,-172,2437930
2014B,FFF,Fail,,0,60,-86,2448082
2014B,FFF,Withdrawn,-21,0,60,-114,2462281
2014B,FFF,Withdrawn,153,1,240,-22,2463282
2014B,FFF,Withdrawn,-151,1,180,-267,2465589
2014B,FFF,Withdrawn,101,0,60,-39,2480886
2014B,FFF,Pass,,0,60,-53,2481482
2014B,FFF,Pass,,0,60,-22,2492219
2014B,FFF,Distinction,,3,60,-141,2492787
2014B,FFF,Withdrawn,51,0,60,-95,2494338
2014B,FFF,Fail,,0,90,-42,2503799
2014B,FFF,Distinction,,0,60,-42,2516163
2014B,FFF,Withdrawn,-88,1,150,-151,2517983
2014B,FFF,Pass,,1,120,-27,2523915
2014B,FFF,Withdrawn,-47,0,60,-65,2524794
2014B,FFF,Withdrawn,129,0,60,-106,2525633
2014B,FFF,Distinction,,0,60,-72,2532785
2014B,FFF,Withdrawn,121,1,120,-22,2540424
2014B,FFF,Fail,,0,60,-137,2543637
2014B,FFF,Pass,,0,60,-114,2545629
2014B,FFF,Pass,,0,60,-24,2554552
2014B,FFF,Withdrawn,108,0,90,-108,2558365
2014B,FFF,Pass,,0,90,-74,2561313
2014B,FFF,Distinction,,0,60,-27,2561862
2014B,FFF,Pass,,0,120,-51,2564619
2014B,FFF,Pass,,0,60,-66,2569942
2014B,FFF,Pass,,0,60,-17,2570929
2014B,FFF,Fail,,2,60,5,2575119
2014B,FFF,Pass,,0,60,-42,2581536
2014B,FFF,Pass,,0,120,-24,2581654
2014B,FFF,Fail,,0,90,-102,2583997
2014B,FFF,Pass,,0,60,-53,2585330
2014B,FFF,Pass,,0,60,-34,2589352
2014B,FFF,Withdrawn,180,0,120,-82,2590531
2014B,FFF,Withdrawn,3,0,90,-73,2593175
2014B,FFF,Fail,,0,60,-44,2595058
2014B,FFF,Withdrawn,-4,1,120,-34,2602542
2014B,FFF,Pass,,0,60,-176,2604975
2014B,FFF,Distinction,,0,60,-60,2606636
2014B,FFF,Pass,,0,60,-87,2606890
2014B,FFF,Fail,,0,90,-22,2609955
2014B,FFF,Distinction,,0,60,-15,2616978
2014B,FFF,Withdrawn,96,0,60,-25,2619719
2014B,FFF,Distinction,,0,60,-29,2620930
2014B,FFF,Fail,,0,60,-74,2625021
2014B,FFF,Withdrawn,84,5,150,-43,2630284
2014B,FFF,Fail,,0,60,-22,2634654
2014B,FFF,Withdrawn,10,0,60,-109,2636921
2014B,FFF,Fail,,0,60,-21,2652268
2014B,FFF,Fail,,0,90,-25,2653007
2014B,FFF,Pass,,0,120,-78,2659650
2014B,FFF,Pass,,0,60,-22,2661827
2014B,FFF,Pass,,0,90,-22,2666213
2014B,FFF,Pass,,0,120,-29,2666831
2014B,FFF,Withdrawn,206,0,60,-34,2667478
2014B,FFF,Pass,,0,90,18,2674773
2014B,FFF,Fail,,1,90,-17,2675061
2014B,FFF,Pass,,0,120,-65,2681270
2014B,FFF,Withdrawn,128,2,120,-22,2684417
2014B,FFF,Pass,,0,60,-61,2689210
2014B,FFF,Pass,,1,120,-23,2697630
2014B,FFF,Pass,,1,180,-86,2697885
2014J,FFF,Fail,,1,60,-20,31296
2014J,FFF,Withdrawn,12,0,120,-15,35747
2014J,FFF,Fail,,0,60,-66,35796
2014J,FFF,Withdrawn,108,0,120,-89,40857
2014J,FFF,Distinction,,0,120,-86,40878
2014J,FFF,Pass,,0,90,-150,42552
2014J,FFF,Fail,,1,60,-115,43958
2014J,FFF,Fail,,0,60,-31,45423
2014J,FFF,Pass,,0,60,-103,47861
2014J,FFF,Fail,,0,90,-136,52275
2014J,FFF,Withdrawn,-92,0,60,-99,54772
2014J,FFF,Distinction,,0,90,-99,56637
2014J,FFF,Fail,,2,120,-46,56667
2014J,FFF,Distinction,,0,90,-50,58884
2014J,FFF,Withdrawn,-2,0,180,-66,61297
2014J,FFF,Withdrawn,130,0,60,-150,63112
2014J,FFF,Distinction,,0,60,-78,64427
2014J,FFF,Withdrawn,,1,90,-123,64777
2014J,FFF,Withdrawn,72,1,60,-17,66892
2014J,FFF,Withdrawn,12,0,90,-24,69439
2014J,FFF,Pass,,0,60,-44,71159
2014J,FFF,Pass,,0,60,-72,74165
2014J,FFF,Distinction,,0,60,-92,75107
2014J,FFF,Pass,,0,60,-46,77692
2014J,FFF,Pass,,0,60,-15,77995
2014J,FFF,Pass,,0,60,-61,79610
2014J,FFF,Pass,,0,120,-86,80438
2014J,FFF,Fail,,1,60,-16,82201
2014J,FFF,Distinction,,0,90,-79,84604
2014J,FFF,Withdrawn,125,0,120,-10,85241
2014J,FFF,Distinction,,0,60,-36,87264
2014J,FFF,Pass,,0,120,-28,87322
2014J,FFF,Withdrawn,12,0,120,-148,90651
2014J,FFF,Withdrawn,79,1,60,-146,91801
2014J,FFF,Fail,,0,60,-22,94749
2014J,FFF,Withdrawn,12,0,120,-101,98256
2014J,FFF,Fail,,2,60,-44,101217
2014J,FFF,Distinction,,0,60,-116,102854
2014J,FFF,Withdrawn,-60,0,180,-85,103594
2014J,FFF,Withdrawn,47,0,60,-61,105125
2014J,FFF,Pass,,0,60,-50,105939
2014J,FFF,Fail,,0,120,-22,107455
2014J,FFF,Fail,,2,60,-60,108949
2014J,FFF,Pass,,0,120,-50,109577
2014J,FFF,Withdrawn,-31,0,120,-41,109907
2014J,FFF,Withdrawn,90,0,60,-108,110820
2014J,FFF,Withdrawn,115,0,60,-10,113702
2014J,FFF,Fail,,1,120,-46,116529
2014J,FFF,Pass,,0,150,-57,119310
2014J,FFF,Distinction,,0,60,-37,119865
2014J,FFF,Fail,,0,60,-136,125063
2014J,FFF,Withdrawn,12,0,60,-81,127179
2014J,FFF,Distinction,,0,60,-18,129907
2014J,FFF,Pass,,0,60,-143,130409
2014J,FFF,Pass,,0,430,-52,131597
2014J,FFF,Withdrawn,12,0,240,-21,132423
2014J,FFF,Pass,,0,60,-100,132475
2014J,FFF,Distinction,,0,120,-23,135280
2014J,FFF,Pass,,1,90,-15,136944
2014J,FFF,Distinction,,0,60,-23,139206
2014J,FFF,Pass,,0,180,-94,142310
2014J,FFF,Pass,,0,60,-144,143755
2014J,FFF,Withdrawn,188,1,90,-11,144959
2014J,FFF,Pass,,0,60,-18,149178
2014J,FFF,Withdrawn,,0,240,-75,149964
2014J,FFF,Pass,,0,60,-16,150282
2014J,FFF,Distinction,,0,120,-94,152524
2014J,FFF,Distinction,,0,150,-56,152917
2014J,FFF,Pass,,0,60,-102,155938
2014J,FFF,Withdrawn,128,0,150,-34,157225
2014J,FFF,Pass,,0,60,-64,159906
2014J,FFF,Fail,,0,120,-14,159947
2014J,FFF,Withdrawn,-36,0,120,-86,161837
2014J,FFF,Pass,,0,60,-46,164148
2014J,FFF,Pass,,0,60,-28,166123
2014J,FFF,Withdrawn,110,0,90,-24,166607
2014J,FFF,Fail,,2,90,-14,169596
2014J,FFF,Pass,,0,60,-89,170874
2014J,FFF,Withdrawn,153,1,150,19,171692
2014J,FFF,Pass,,0,90,-56,172493
2014J,FFF,Withdrawn,171,1,60,-72,173412
2014J,FFF,Distinction,,0,60,-22,177492
2014J,FFF,Withdrawn,12,4,240,-155,184627
2014J,FFF,Fail,,3,60,-58,184720
2014J,FFF,Pass,,0,60,-114,185994
2014J,FFF,Withdrawn,151,0,90,-53,191504
2014J,FFF,Pass,,0,90,-31,194163
2014J,FFF,Fail,,0,60,-124,195246
2014J,FFF,Pass,,1,120,-88,195552
2014J,FFF,Withdrawn,,0,120,-29,197188
2014J,FFF,Pass,,0,90,-49,197536
2014J,FFF,Pass,,0,90,-58,199009
2014J,FFF,Withdrawn,136,0,60,-66,204117
2014J,FFF,Fail,,0,60,-141,226955
2014J,FFF,Pass,,0,110,-68,228633
2014J,FFF,Pass,,4,60,-56,229498
2014J,FFF,Withdrawn,-9,0,240,-22,230656
2014J,FFF,Fail,,0,90,-128,230947
2014J,FFF,Withdrawn,-43,0,120,-144,231980
2014J,FFF,Pass,,0,60,-142,232173
2014J,FFF,Withdrawn,24,0,60,-124,234031
2014J,FFF,Pass,,1,60,-18,234661
2014J,FFF,Withdrawn,12,0,60,-31,235747
2014J,FFF,Pass,,0,60,-115,235768
2014J,FFF,Pass,,0,60,-107,235971
2014J,FFF,Fail,,0,180,-137,236090
2014J,FFF,Pass,,1,120,-37,237891
2014J,FFF,Withdrawn,-1,0,240,-70,238301
2014J,FFF,Fail,,0,120,-109,242636
2014J,FFF,Pass,,0,60,11,249357
2014J,FFF,Fail,,0,60,-95,251166
2014J,FFF,Withdrawn,-18,0,120,-79,251397
2014J,FFF,Withdrawn,23,0,120,-56,251916
2014J,FFF,Pass,,0,60,-37,253633
2014J,FFF,Distinction,,0,90,-23,253763
2014J,FFF,Pass,,0,60,-120,258245
2014J,FFF,Pass,,0,90,-37,258509
2014J,FFF,Pass,,1,60,-115,258978
2014J,FFF,Withdrawn,10,0,120,-15,260275
2014J,FFF,Withdrawn,192,0,120,-107,261863
2014J,FFF,Pass,,0,60,-79,262025
2014J,FFF,Withdrawn,-39,0,60,-110,262332
2014J,FFF,Fail,,0,60,-148,262394
2014J,FFF,Withdrawn,-85,0,60,-124,263143
2014J,FFF,Distinction,,0,60,-37,263862
2014J,FFF,Fail,,4,60,-66,264589
2014J,FFF,Pass,,0,60,-30,265497
2014J,FFF,Withdrawn,-108,0,120,-110,268727
2014J,FFF,Fail,,0,60,-31,268823
2014J,FFF,Pass,,0,90,-36,269584
2014J,FFF,Pass,,2,90,-28,270421
2014J,FFF,Withdrawn,-10,2,120,-144,271702
2014J,FFF,Withdrawn,13,0,60,-148,272704
2014J,FFF,Withdrawn,,0,120,-15,275127
2014J,FFF,Pass,,2,60,-15,276265
2014J,FFF,Withdrawn,128,1,120,-128,276337
2014J,FFF,Withdrawn,12,0,120,-122,277384
2014J,FFF,Pass,,0,60,-70,278380
2014J,FFF,Pass,,0,60,-29,279440
2014J,FFF,Distinction,,0,120,-102,279653
2014J,FFF,Withdrawn,12,0,180,-25,279883
2014J,FFF,Pass,,0,90,-28,281134
2014J,FFF,Withdrawn,12,0,120,-100,281970
2014J,FFF,Pass,,0,60,-15,282849
2014J,FFF,Pass,,0,60,-11,283402
2014J,FFF,Distinction,,0,60,-14,286778
2014J,FFF,Fail,,2,60,-44,287079
2014J,FFF,Pass,,0,60,-136,287258
2014J,FFF,Withdrawn,12,0,60,-72,287715
2014J,FFF,Withdrawn,12,0,60,-50,289179
2014J,FFF,Distinction,,0,90,-25,289247
2014J,FFF,Withdrawn,31,1,60,-30,289618
2014J,FFF,Fail,,1,60,-96,289676
2014J,FFF,Fail,,0,150,-28,294112
2014J,FFF,Distinction,,0,60,-45,294219
2014J,FFF,Withdrawn,93,0,60,-93,294920
2014J,FFF,Pass,,0,90,-148,294929
2014J,FFF,Fail,,0,60,-43,295893
2014J,FFF,Pass,,0,210,-9,297218
2014J,FFF,Pass,,0,120,-22,297341
2014J,FFF,Withdrawn,-29,0,240,-128,300848
2014J,FFF,Pass,,1,120,-120,301074
2014J,FFF,Withdrawn,159,1,60,-52,301561
2014J,FFF,Pass,,0,180,-86,305064
2014J,FFF,Distinction,,0,90,-28,305659
2014J,FFF,Fail,,1,60,-79,310205
2014J,FFF,Withdrawn,12,0,60,-22,312126
2014J,FFF,Pass,,0,60,-81,312231
2014J,FFF,Pass,,0,120,-72,312960
2014J,FFF,Pass,,0,60,-10,315795
2014J,FFF,Withdrawn,12,2,60,-15,316061
2014J,FFF,Distinction,,0,60,-68,316082
2014J,FFF,Withdrawn,79,0,120,-68,318139
2014J,FFF,Pass,,0,60,-64,318147
2014J,FFF,Withdrawn,-21,2,60,-35,318289
2014J,FFF,Pass,,0,120,-22,319073
2014J,FFF,Withdrawn,5,0,90,-46,319461
2014J,FFF,Distinction,,0,90,-25,320133
2014J,FFF,Distinction,,0,60,-25,320612
2014J,FFF,Withdrawn,234,0,120,-32,322499
2014J,FFF,Fail,,1,60,-32,324331
2014J,FFF,Pass,,2,120,-88,325750
2014J,FFF,Withdrawn,12,1,120,-66,327664
2014J,FFF,Withdrawn,17,1,120,-106,328377
2014J,FFF,Fail,,1,60,-42,328797
2014J,FFF,Withdrawn,158,0,60,-37,329095
2014J,FFF,Pass,,3,60,-21,329895
2014J,FFF,Pass,,0,60,-108,331789
2014J,FFF,Fail,,1,60,-34,332237
2014J,FFF,Withdrawn,10,1,60,-44,332676
2014J,FFF,Pass,,0,60,-106,333993
2014J,FFF,Withdrawn,145,2,60,-59,334224
2014J,FFF,Pass,,1,120,-103,335095
2014J,FFF,Pass,,0,60,-22,337000
2014J,FFF,Pass,,0,150,-66,338689
2014J,FFF,Pass,,3,120,-23,338806
2014J,FFF,Pass,,0,120,-32,339519
2014J,FFF,Withdrawn,69,0,120,-29,340831
2014J,FFF,Fail,,2,120,-93,341093
2014J,FFF,Withdrawn,135,0,60,-144,341457
2014J,FFF,Fail,,0,150,-21,341629
2014J,FFF,Pass,,0,60,-36,343709
2014J,FFF,Distinction,,1,60,-109,345271
2014J,FFF,Distinction,,0,60,-49,347197
2014J,FFF,Pass,,1,120,-56,348108
2014J,FFF,Pass,,0,60,-50,348324
2014J,FFF,Withdrawn,32,0,60,-67,348906
2014J,FFF,Pass,,0,60,-53,349515
2014J,FFF,Withdrawn,51,0,90,-68,349777
2014J,FFF,Pass,,0,60,-79,351147
2014J,FFF,Withdrawn,-5,2,60,-114,351293
2014J,FFF,Pass,,2,90,-17,354698
2014J,FFF,Fail,,0,60,-14,354713
2014J,FFF,Pass,,2,60,-123,355293
2014J,FFF,Fail,,2,120,110,357851
2014J,FFF,Withdrawn,16,0,60,-88,360278
2014J,FFF,Withdrawn,-2,0,60,-38,360752
2014J,FFF,Distinction,,2,150,-142,364066
2014J,FFF,Pass,,0,60,-94,366140
2014J,FFF,Withdrawn,191,0,60,-120,367151
2014J,FFF,Withdrawn,-155,0,60,-155,368389
2014J,FFF,Pass,,0,150,-72,369242
2014J,FFF,Pass,,0,60,-144,369450
2014J,FFF,Withdrawn,67,0,150,-16,369644
2014J,FFF,Pass,,0,60,-67,370735
2014J,FFF,Pass,,0,60,-59,372345
2014J,FFF,Pass,,0,60,-17,372509
2014J,FFF,Pass,,0,150,-1,372511
2014J,FFF,Withdrawn,81,0,150,-67,374353
2014J,FFF,Pass,,0,120,-25,375527
2014J,FFF,Withdrawn,12,1,60,-155,375993
2014J,FFF,Fail,,0,60,-31,378705
2014J,FFF,Pass,,0,60,-94,378946
2014J,FFF,Fail,,0,60,-94,379278
2014J,FFF,Fail,,1,120,-108,379311
2014J,FFF,Withdrawn,52,0,60,-17,379563
2014J,FFF,Pass,,0,60,-5,380952
2014J,FFF,Pass,,0,60,-22,381257
2014J,FFF,Pass,,2,60,-34,381414
2014J,FFF,Withdrawn,87,0,120,-102,381428
2014J,FFF,Withdrawn,12,0,60,-25,381528
2014J,FFF,Withdrawn,74,0,60,-115,381529
2014J,FFF,Fail,,0,60,-29,383445
2014J,FFF,Pass,,0,120,-102,383602
2014J,FFF,Pass,,2,60,-67,383629
2014J,FFF,Fail,,0,60,-35,384107
2014J,FFF,Withdrawn,10,0,60,-81,384331
2014J,FFF,Withdrawn,37,0,180,-46,386121
2014J,FFF,Pass,,1,120,-143,386389
2014J,FFF,Withdrawn,109,1,60,-31,386956
2014J,FFF,Withdrawn,195,1,60,-46,389853
2014J,FFF,Fail,,0,60,-21,390070
2014J,FFF,Fail,,0,90,-115,393141
2014J,FFF,Withdrawn,62,1,60,-67,395758
2014J,FFF,Withdrawn,12,0,120,-130,396136
2014J,FFF,Pass,,0,120,-28,396683
2014J,FFF,Pass,,0,240,-15,396834
2014J,FFF,Fail,,1,60,-18,396907
2014J,FFF,Distinction,,0,60,-70,397219
2014J,FFF,Fail,,1,60,-108,397292
2014J,FFF,Distinction,,0,90,-100,397671
2014J,FFF,Distinction,,2,90,-155,398550
2014J,FFF,Pass,,0,60,-88,398630
2014J,FFF,Distinction,,1,60,-64,399429
2014J,FFF,Pass,,2,90,-123,402695
2014J,FFF,Pass,,1,60,-108,405193
2014J,FFF,Pass,,0,180,-46,407232
2014J,FFF,Withdrawn,94,0,120,-31,408499
2014J,FFF,Withdrawn,12,0,60,-140,408872
2014J,FFF,Distinction,,0,60,-60,410407
2014J,FFF,Pass,,0,60,-94,410883
2014J,FFF,Pass,,0,60,-115,411304
2014J,FFF,Fail,,2,60,-18,411688
2014J,FFF,Pass,,0,60,-29,412353
2014J,FFF,Pass,,1,120,-156,413180
2014J,FFF,Pass,,2,120,-52,413709
2014J,FFF,Pass,,0,60,-67,413949
2014J,FFF,Pass,,1,60,-81,416199
2014J,FFF,Pass,,1,60,-43,416407
2014J,FFF,Withdrawn,-95,1,90,-130,416426
2014J,FFF,Fail,,0,60,-18,418201
2014J,FFF,Withdrawn,9,2,240,-35,418486
2014J,FFF,Distinction,,0,60,-70,419059
2014J,FFF,Fail,,0,90,-29,419081
2014J,FFF,Withdrawn,95,0,60,-23,420834
2014J,FFF,Withdrawn,79,1,90,-64,421070
2014J,FFF,Pass,,0,60,-32,423210
2014J,FFF,Fail,,0,60,-28,423488
2014J,FFF,Pass,,0,90,-36,423781
2014J,FFF,Withdrawn,-53,0,60,-53,425467
2014J,FFF,Fail,,1,60,-64,426410
2014J,FFF,Pass,,0,120,-23,427256
2014J,FFF,Withdrawn,34,2,60,-106,427485
2014J,FFF,Fail,,2,90,-41,429832
2014J,FFF,Pass,,0,120,-17,431139
2014J,FFF,Pass,,2,120,-121,434476
2014J,FFF,Withdrawn,173,0,150,-24,435294
2014J,FFF,Fail,,2,60,-122,438063
2014J,FFF,Fail,,3,60,-93,438644
2014J,FFF,Fail,,2,90,-15,439950
2014J,FFF,Pass,,3,60,-24,439995
2014J,FFF,Pass,,0,60,-16,440818
2014J,FFF,Withdrawn,3,0,120,-31,441020
2014J,FFF,Pass,,1,120,-7,441165
2014J,FFF,Withdrawn,-103,1,120,-144,441170
2014J,FFF,Fail,,1,60,-66,441421
2014J,FFF,Withdrawn,-73,1,120,-115,441540
2014J,FFF,Pass,,0,60,-73,442199
2014J,FFF,Withdrawn,95,1,120,-88,442347
2014J,FFF,Pass,,0,60,-46,442563
2014J,FFF,Fail,,0,120,-15,442725
2014J,FFF,Pass,,0,60,-15,442802
2014J,FFF,Pass,,0,120,-149,443151
2014J,FFF,Pass,,0,90,-146,443514
2014J,FFF,Fail,,3,180,-67,443696
2014J,FFF,Pass,,0,180,-64,444011
2014J,FFF,Pass,,1,120,-113,444619
2014J,FFF,Pass,,0,120,-38,444907
2014J,FFF,Withdrawn,11,0,90,-106,445459
2014J,FFF,Pass,,0,90,-22,445686
2014J,FFF,Withdrawn,19,0,180,-37,446778
2014J,FFF,Withdrawn,12,1,120,-16,464522
2014J,FFF,Withdrawn,82,2,120,-31,465009
2014J,FFF,Withdrawn,69,1,60,-103,465078
2014J,FFF,Fail,,1,180,-65,465121
2014J,FFF,Withdrawn,-18,0,120,-148,465245
2014J,FFF,Pass,,0,60,-38,465294
2014J,FFF,Fail,,1,60,-109,466120
2014J,FFF,Withdrawn,12,0,60,-106,466717
2014J,FFF,Withdrawn,145,1,60,-28,466807
2014J,FFF,Pass,,0,60,-10,466987
2014J,FFF,Withdrawn,12,1,60,-22,467312
2014J,FFF,Fail,,0,60,-99,467363
2014J,FFF,Withdrawn,12,0,120,-17,468623
2014J,FFF,Pass,,0,60,-46,469499
2014J,FFF,Withdrawn,2,0,60,-21,470121
2014J,FFF,Fail,,1,60,-80,471284
2014J,FFF,Withdrawn,23,0,150,-53,471374
2014J,FFF,Withdrawn,16,0,180,-51,472401
2014J,FFF,Pass,,1,60,-50,474667
2014J,FFF,Pass,,1,60,-23,475015
2014J,FFF,Withdrawn,-1,0,120,-28,475566
2014J,FFF,Withdrawn,9,1,90,-73,475699
2014J,FFF,Pass,,2,90,-30,476401
2014J,FFF,Pass,,0,60,-14,476629
2014J,FFF,Fail,,1,60,-100,477833
2014J,FFF,Pass,,0,60,-21,479939
2014J,FFF,Fail,,0,60,-79,480303
2014J,FFF,Withdrawn,236,0,150,-30,481240
2014J,FFF,Pass,,0,60,-21,481717
2014J,FFF,Pass,,0,60,-8,482644
2014J,FFF,Pass,,0,60,-35,483037
2014J,FFF,Withdrawn,82,0,60,-77,483656
2014J,FFF,Fail,,0,60,-109,484010
2014J,FFF,Withdrawn,12,0,120,-44,484494
2014J,FFF,Pass,,0,60,-29,484594
2014J,FFF,Fail,,0,60,-87,485228
2014J,FFF,Distinction,,0,120,-25,486087
2014J,FFF,Pass,,0,120,-15,486964
2014J,FFF,Withdrawn,12,2,60,-101,488136
2014J,FFF,Pass,,1,120,-136,488525
2014J,FFF,Withdrawn,12,0,60,-16,489048
2014J,FFF,Withdrawn,-4,0,60,-49,489104
2014J,FFF,Withdrawn,4,0,60,-60,489493
2014J,FFF,Fail,,1,60,-74,489553
2014J,FFF,Fail,,0,150,-23,490297
2014J,FFF,Withdrawn,96,2,120,-59,491077
2014J,FFF,Pass,,0,60,-29,491126
2014J,FFF,Withdrawn,184,2,90,-15,491756
2014J,FFF,Pass,,0,90,-57,491863
2014J,FFF,Withdrawn,163,0,60,-52,491959
2014J,FFF,Pass,,0,90,-88,492024
2014J,FFF,Withdrawn,62,2,120,-115,492557
2014J,FFF,Pass,,0,120,-140,493793
2014J,FFF,Pass,,2,60,-85,494046
2014J,FFF,Pass,,3,90,-51,494184
2014J,FFF,Withdrawn,97,0,60,-92,496493
2014J,FFF,Withdrawn,6,2,150,-3,496815
2014J,FFF,Pass,,0,60,-49,497415
2014J,FFF,Distinction,,0,120,-10,498442
2014J,FFF,Withdrawn,149,3,60,-149,499244
2014J,FFF,Pass,,2,60,-95,499404
2014J,FFF,Pass,,0,60,-156,500068
2014J,FFF,Pass,,0,120,-25,500618
2014J,FFF,Distinction,,0,60,-59,501444
2014J,FFF,Withdrawn,202,0,150,-14,501897
2014J,FFF,Pass,,0,60,-70,502011
2014J,FFF,Withdrawn,12,1,180,-34,503684
2014J,FFF,Fail,,1,60,-93,504270
2014J,FFF,Withdrawn,-25,2,60,-58,504700
2014J,FFF,Distinction,,0,60,-72,505773
2014J,FFF,Pass,,0,120,-81,506705
2014J,FFF,Withdrawn,158,0,120,-85,507031
2014J,FFF,Fail,,0,120,-93,507311
2014J,FFF,Pass,,0,120,-24,507743
2014J,FFF,Distinction,,0,60,-41,507935
2014J,FFF,Pass,,0,60,-46,508626
2014J,FFF,Withdrawn,12,2,90,-14,509177
2014J,FFF,Pass,,0,60,-154,509536
2014J,FFF,Fail,,0,60,-10,510762
2014J,FFF,Fail,,0,60,-64,511246
2014J,FFF,Pass,,1,60,-25,511309
2014J,FFF,Fail,,1,90,-4,511350
2014J,FFF,Withdrawn,-3,0,120,-42,511859
2014J,FFF,Pass,,0,90,-155,511981
2014J,FFF,Withdrawn,12,4,60,-46,512335
2014J,FFF,Fail,,1,60,-77,513272
2014J,FFF,Pass,,0,120,-4,513422
2014J,FFF,Pass,,2,90,-14,513428
2014J,FFF,Pass,,0,60,-38,514078
2014J,FFF,Fail,,0,180,-25,514556
2014J,FFF,Distinction,,0,60,-73,516602
2014J,FFF,Pass,,2,60,-121,517551
2014J,FFF,Withdrawn,-109,0,120,-155,518599
2014J,FFF,Fail,,0,90,-88,519115
2014J,FFF,Fail,,0,60,-114,520265
2014J,FFF,Withdrawn,12,1,150,-92,521032
2014J,FFF,Pass,,0,120,-10,521115
2014J,FFF,Fail,,0,60,-35,521153
2014J,FFF,Fail,,2,60,-23,521255
2014J,FFF,Withdrawn,12,2,120,-113,521703
2014J,FFF,Pass,,1,60,-45,522082
2014J,FFF,Pass,,0,60,-93,523017
2014J,FFF,Pass,,0,120,-58,523249
2014J,FFF,Withdrawn,10,0,120,-73,523589
2014J,FFF,Withdrawn,51,0,60,-70,524827
2014J,FFF,Withdrawn,157,0,60,-70,525523
2014J,FFF,Distinction,,0,120,-102,526721
2014J,FFF,Fail,,3,90,-59,526819
2014J,FFF,Withdrawn,72,1,90,-155,527619
2014J,FFF,Pass,,1,60,-66,529693
2014J,FFF,Pass,,4,60,-7,529991
2014J,FFF,Withdrawn,240,1,60,-7,530148
2014J,FFF,Withdrawn,12,1,90,-24,530196
2014J,FFF,Distinction,,0,90,-92,531018
2014J,FFF,Pass,,0,60,-28,531871
2014J,FFF,Pass,,4,120,-22,532254
2014J,FFF,Withdrawn,-11,0,120,-46,532744
2014J,FFF,Distinction,,0,60,-92,533418
2014J,FFF,Withdrawn,33,0,120,-109,534018
2014J,FFF,Withdrawn,198,0,60,-24,534112
2014J,FFF,Pass,,0,60,-67,534457
2014J,FFF,Withdrawn,59,0,150,-15,535542
2014J,FFF,Pass,,1,90,-141,535671
2014J,FFF,Withdrawn,163,0,120,-57,535997
2014J,FFF,Pass,,0,120,-115,536351
2014J,FFF,Fail,,0,60,-16,536475
2014J,FFF,Pass,,0,180,-17,536963
2014J,FFF,Withdrawn,10,0,60,-155,537321
2014J,FFF,Pass,,1,120,-24,537322
2014J,FFF,Fail,,0,60,-85,537606
2014J,FFF,Distinction,,0,120,-53,537811
2014J,FFF,Fail,,1,90,-15,539308
2014J,FFF,Withdrawn,-35,0,210,-41,539913
2014J,FFF,Pass,,1,60,-84,539945
2014J,FFF,Withdrawn,-1,1,180,-142,540155
2014J,FFF,Pass,,1,60,-45,540723
2014J,FFF,Withdrawn,20,0,120,-108,541184
2014J,FFF,Withdrawn,237,0,330,-29,541532
2014J,FFF,Pass,,1,120,-49,541921
2014J,FFF,Pass,,0,60,-14,542202
2014J,FFF,Withdrawn,9,2,120,-155,542550
2014J,FFF,Fail,,2,120,-79,543010
2014J,FFF,Withdrawn,97,0,120,-78,543432
2014J,FFF,Fail,,0,60,-17,544141
2014J,FFF,Fail,,1,90,-100,544745
2014J,FFF,Pass,,1,60,-154,545164
2014J,FFF,Pass,,0,90,-149,545962
2014J,FFF,Pass,,1,60,-95,546547
2014J,FFF,Pass,,1,60,-52,546645
2014J,FFF,Pass,,0,60,-28,547347
2014J,FFF,Pass,,1,60,-67,549219
2014J,FFF,Distinction,,0,90,-144,549321
2014J,FFF,Fail,,2,120,-29,549523
2014J,FFF,Pass,,0,90,-31,549847
2014J,FFF,Distinction,,0,60,-52,550420
2014J,FFF,Distinction,,0,60,-134,550703
2014J,FFF,Pass,,0,60,-106,552173
2014J,FFF,Fail,,0,120,-140,552832
2014J,FFF,Pass,,0,60,-147,553031
2014J,FFF,Pass,,0,60,-137,553284
2014J,FFF,Pass,,1,60,-74,553813
2014J,FFF,Distinction,,0,180,-23,554063
2014J,FFF,Pass,,0,60,-109,554525
2014J,FFF,Distinction,,0,120,-142,555049
2014J,FFF,Withdrawn,-71,0,60,-135,555277
2014J,FFF,Fail,,0,60,-114,555827
2014J,FFF,Pass,,2,60,-115,556126
2014J,FFF,Distinction,,0,120,-18,557085
2014J,FFF,Pass,,1,90,-87,557290
2014J,FFF,Withdrawn,38,1,60,-65,557792
